Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	Continent	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
NODE301	NA	NA	2.110299999999999e-06	black	0.0010618280955996262	298.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.668839165009013e-09	0.6275815113121509	1.945627052447095e-06	1925-05-12	1925.36071268879	[1927.8670539381985, 1959.642537308784]	[93.13294606180148, 61.357462691215915]	425.36602614119465	6964.101189847866	298.25	1925.36071268879	6.1828095599626e-05	False
GCA_000325105.1_ASM32510v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010618280955996262	297.0	J1963002	1963	-58	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Medievalis	2.MED	2.MED3	SAMN02403089	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414770596697e-10	0.1	8.820854000758122e-20	1963-01-01	1963.0	[1963.0, 1963.0]	[58.0, 58.0]	37.639287311209955	7001.740477159076	297.0	1963.0	6.18280955996261e-05	False
GCA_000324025.1_ASM32402v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010620442797073663	298.0	CMCC125002	1964	-57	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403036	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	5.902682285556179e-09	0.7934336863278211	2.1618410774004833e-07	1964-01-01	1964.0	[1964.0, 1964.0]	[57.0, 57.0]	38.639287311209955	7002.740477159076	298.0	1964.0	6.204427970736605e-05	False
NODE303	NA	NA	4.689999999999984e-07	black	0.0010622604545529183	299.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2509173059518001e-08	1.681472729408616	4.323589532920472e-07	1956-04-06	1956.2627841126464	[1964.9403672482224, 1969.0]	[56.0596327517776, 52.0]	30.90207142385634	6995.003261271722	299.5	1956.2627841126464	6.226045455291804e-05	False
GCA_000325005.1_ASM32500v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010622604545529183	299.0	I1969003	1969	-52	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403084	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2.8877133576027332e-09	0.38816404873889254	8.801854793877643e-20	1969-01-01	1969.0	[1969.0, 1969.0]	[52.0, 52.0]	12.737215887353614	7007.740477159075	299.0	1969.0	6.226045455291812e-05	False
GCA_000325125.1_ASM32512v1_genomic	NA	NA	4.689999999999984e-07	grey	0.001062692822183126	300.0	J1978002	1978	-43	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403090	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1.599328959785096e-08	2.149804801993609	4.323676302077071e-07	1978-01-01	1978.0	[1978.0, 1978.0]	[43.0, 43.0]	21.737215887353614	7016.740477159075	300.0	1978.0	6.269282218312574e-05	False
NODE304	NA	NA	1.6413000000000007e-06	black	0.0010613957365052866	303.046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.183136273629048e-09	0.6967129046379709	1.5132679581073292e-06	1797-11-20	1797.8868684484737	[1893.7802459255788, 1916.7542117353182]	[127.21975407442119, 104.24578826468178]	297.8921819008783	6836.62734560755	303.046875	1797.8868684484737	6.139573650528623e-05	False
GCA_000324945.1_ASM32494v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.001061611927667809	301.0	H1958004	1958	-63	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Medievalis	2.MED	2.MED3	SAMN02403081	KEEP: Assembly Modern Cui 2013	2	Asia	1.4203187186003786e-09	0.1909180711652213	2.1619116252228264e-07	1958-01-01	1958.0	[1958.0, 1958.0]	[63.0, 63.0]	160.1131315515263	6996.740477159075	301.0	1958.0	6.161192766780851e-05	False
NODE305	NA	NA	2.3450000000000597e-07	black	0.0010616119166952252	305.09375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0641088906385278e-08	1.4303663976960628	2.1618018993866443e-07	1816-12-28	1816.9904494216532	[1899.7592586337516, 1930.332240627684]	[121.24074136624836, 90.66775937231591]	19.103580973179533	6855.730926580729	305.09375	1816.9904494216532	6.16119166952249e-05	False
NODE306	NA	NA	4.689999999999984e-07	black	0.001062044284009801	302.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.346285441022662e-09	0.5842241056649753	4.323673145757178e-07	1919-08-20	1919.6344643959187	[1935.2442870063735, 1953.6882495719942]	[85.7557129936265, 67.31175042800578]	102.64401497426547	6958.374941554995	302.5	1919.6344643959187	6.204428400980061e-05	False
GCA_000324445.1_ASM32444v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001062044284009801	302.0	CMCC90027	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403057	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414770596697e-10	0.1	8.806430205974657e-20	1970-01-01	1970.0	[1970.0, 1970.0]	[51.0, 51.0]	50.36553560408129	7008.740477159075	302.0	1970.0	6.20442840098007e-05	False
GCA_000324485.1_ASM32448v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010624766524799292	303.0	CMCC92004	1957	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403059	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1.1011375603920559e-08	1.480140030293991	4.323684701281895e-07	1957-01-01	1957.0	[1957.0, 1957.0]	[64.0, 64.0]	37.36553560408129	6995.740477159075	303.0	1957.0	6.24766524799288e-05	False
NODE308	NA	NA	1.8757999999999931e-06	black	0.0010633413680964994	304.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2130797410606907e-08	1.6306117866357284	1.7294514012741847e-06	1956-08-03	1956.5894946457522	[1954.8415928157372, 1969.7387969222916]	[66.15840718426284, 51.26120307770839]	139.59904522409897	6995.329971804827	304.5	1956.5894946457522	6.334136809649908e-05	False
GCA_000324605.1_ASM32460v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010635575499996165	304.0	CMCC99103	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403065	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1.2600269031050583e-08	1.6937177747974856	2.1618190311701801e-07	1970-01-01	1970.0	[1970.0, 1970.0]	[51.0, 51.0]	13.410505354247789	7008.740477159075	304.0	1970.0	6.35575499996161e-05	False
GCA_000325025.1_ASM32502v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010633413680964994	305.0	I1970005	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403085	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	3.094374000627291e-09	0.4159432019918281	1.579484321216036e-22	1970-01-01	1970.0	[1970.0, 1970.0]	[51.0, 51.0]	13.410505354247789	7008.740477159075	305.0	1970.0	6.334136809649908e-05	False
NODE309	NA	NA	7.033999999999974e-07	black	0.0010622604637132561	307.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0558371718416197e-08	1.4192476214858682	6.48547018030824e-07	1874-03-06	1874.1774343931454	[1905.5081560921483, 1936.8252884263895]	[115.49184390785172, 84.17471157361047]	57.186984971492166	6912.917911552221	307.6875	1874.1774343931454	6.226046371325572e-05	False
GCA_000325085.1_ASM32508v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010626928445455375	306.0	I2001001	2001	-20	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403088	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	3.592731076894182e-09	0.48293194931057976	4.323808322813557e-07	2001-01-01	2001.0	[2001.0, 2001.0]	[20.0, 20.0]	126.8225656068546	7039.740477159075	306.0	2001.0	6.269284454553708e-05	False
NODE310	NA	NA	9.379000000000033e-07	black	0.0010631251813920676	309.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3707170879999148e-08	1.8425066087422532	8.647176788114787e-07	1932-12-24	1932.9790543409508	[1954.5010266445638, 1956.904360037825]	[66.49897335543619, 64.09563996217503]	58.80161994780542	6971.719531500026	309.375	1932.9790543409508	6.31251813920672e-05	False
NODE311	NA	NA	2.3450000000000597e-07	black	0.0010633413619315758	307.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.023724647386822e-09	1.2129616274457369	2.1618053950820388e-07	1961-01-01	1961.0001344191755	[1956.48399072798, 1961.0]	[64.51600927202003, 60.0]	28.021080078224713	6999.7406115782505	307.5	1961.0001344191755	6.33413619315754e-05	False
GCA_000323945.1_ASM32394v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010633413619315758	307.0	CMCC107004	2003	-18	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403032	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414770596697e-10	0.1	8.809042441665026e-20	2003-01-01	2003.0	[2003.0, 2003.0]	[18.0, 18.0]	41.99986558082446	7041.740477159075	307.0	2003.0	6.334136193157548e-05	False
GCA_000324005.1_ASM32400v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010633413619315758	308.0	CMCC12003	1961	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis	2.MED	2.MED3	SAMN02403035	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414768985528e-09	0.9999999997834281	8.794408306312218e-20	1961-01-01	1961.0	[1961.0, 1961.0]	[60.0, 60.0]	-0.00013441917553791427	6999.740477159075	308.0	1961.0	6.334136193157548e-05	False
NODE312	NA	NA	2.3450000000000597e-07	black	0.0010633413624155002	311.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0800876147806705e-08	1.4518448669505215	2.161810234325131e-07	1949-05-05	1949.3397934643842	[1957.524125818133, 1975.9067074023678]	[63.475874181867084, 45.09329259763217]	16.360739123433405	6988.08027062346	311.25	1949.3397934643842	6.334136241549971e-05	False
GCA_000325065.1_ASM32506v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010633413624155002	309.0	I1994006	1994	-27	China	Hebei	35.000074	104.999927	39.0000001	116.0	Medievalis	2.MED	2.MED3	SAMN02403087	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414770596697e-10	0.1	1.5707100183175952e-22	1994-01-01	1994.0	[1994.0, 1994.0]	[27.0, 27.0]	44.66020653561577	7032.740477159075	309.0	1994.0	6.334136241549971e-05	False
NODE313	NA	NA	4.689999999999984e-07	black	0.0010637737267055278	313.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5624310479340697e-08	2.1002069330901834	4.323642900277349e-07	1972-06-22	1972.4748641958972	[1982.1218800761303, 1990.5791265202947]	[38.87811992386969, 30.42087347970528]	23.135070731512997	7011.215341354973	313.5	1972.4748641958972	6.377372670552745e-05	False
GCA_000325045.1_ASM32504v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010642061045203286	310.0	I1991001	1991	-30	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403086	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1.7690361963191738e-08	2.377923870182713	4.3237781480076845e-07	1991-01-01	1991.0	[1991.0, 1991.0]	[30.0, 30.0]	18.525135804102774	7029.740477159075	310.0	1991.0	6.420610452032821e-05	False
GCA_000325325.1_ASM32532v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010637737267055278	311.0	SHAN11	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403100	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414770596697e-10	0.1	8.819026120499185e-20	2006-01-01	2006.0	[2006.0, 2006.0]	[15.0, 15.0]	33.525135804102774	7044.740477159075	311.0	2006.0	6.377372670552754e-05	False
GCA_000325345.1_ASM32534v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010637737267055278	312.0	SHAN12	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403101	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	7.439414770596697e-10	0.1	8.798228439753449e-20	2006-01-01	2006.0	[2006.0, 2006.0]	[15.0, 15.0]	33.525135804102774	7044.740477159075	312.0	2006.0	6.377372670552753e-05	False
NODE316	NA	NA	4.689999999999984e-07	black	0.001064206082425878	317.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0706519207572344e-08	1.4391614848372813	4.3235572035007255e-07	2014-07-26	2014.5644022877332	[2005.347903990119, 2017.8416460793635]	[15.652096009881006, 3.1583539206365003]	42.08953809183595	7053.304879446809	317.0	2014.5644022877332	6.420608242587751e-05	False
GCA_013392145.1_ASM1339214v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010644222639852846	313.0	3304	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2	Asia	1.0530579382421046e-08	1.4155117985949337	2.1618155940644223e-07	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	313.0	2018.0	6.442226398528395e-05	False
GCA_013392045.1_ASM1339204v1_genomic	NA	NA	0.0	grey	0.001064206082425878	314.0	3307	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907443	KEEP: Assembly Modern	2	Asia	6.81461227082428e-09	0.9160145631022125	8.789932724014445e-20	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	314.0	2018.0	6.42060824258776e-05	False
GCA_013392085.1_ASM1339208v1_genomic	NA	NA	0.0	grey	0.001064206082425878	315.0	3310	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907445	KEEP: Assembly Modern	2	Asia	6.81461227082428e-09	0.9160145631022125	8.789932724014445e-20	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	315.0	2018.0	6.42060824258776e-05	False
GCA_013392105.1_ASM1339210v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001064206082425878	316.0	3306	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907442	KEEP: Assembly Modern	2	Asia	6.8146122708213815e-09	0.9160145631018229	1.5741909990847244e-22	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	316.0	2018.0	6.420608242587751e-05	False
GCA_013392075.1_ASM1339207v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001064206082425878	317.0	3305	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2	Asia	6.81461227082428e-09	0.9160145631022125	8.789932724014445e-20	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	317.0	2018.0	6.42060824258776e-05	False
GCA_014734405.1_ASM1473440v1_genomic	NA	NA	0.0	grey	0.001064206082425878	318.0	S14	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205172	KEEP: Assembly Modern	2	Asia	6.8146122708213815e-09	0.9160145631018229	1.5741909990847244e-22	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	318.0	2018.0	6.420608242587751e-05	False
GCA_014734395.1_ASM1473439v1_genomic	NA	NA	0.0	grey	0.001064206082425878	319.0	S16	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205174	KEEP: Assembly Modern	2	Asia	6.8146122708213815e-09	0.9160145631018229	1.5741909990847244e-22	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	319.0	2018.0	6.420608242587751e-05	False
GCA_013392055.1_ASM1339205v1_genomic	NA	NA	0.0	grey	0.001064206082425878	320.0	3309	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2	Asia	6.8146122708213815e-09	0.9160145631018229	1.5741909990847244e-22	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	320.0	2018.0	6.420608242587751e-05	False
GCA_014734355.1_ASM1473435v1_genomic	NA	NA	0.0	grey	0.001064206082425878	321.0	S15	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205173	KEEP: Assembly Modern	2	Asia	6.8146122708213815e-09	0.9160145631018229	1.5741909990847244e-22	2018-01-01	2018.0	[2018.0, 2018.0]	[3.0, 3.0]	3.4355977122668264	7056.740477159075	321.0	2018.0	6.420608242587751e-05	False
NODE324	NA	NA	7.033999999999974e-07	black	0.0010598824757411774	330.694091796875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7667192903519077e-08	2.374809504283364	6.485422124049596e-07	1236-05-30	1236.4083270101357	[1579.3853501153162, 1655.6296719551192]	[441.6146498846838, 365.3703280448808]	33.77446500722158	6275.148804169212	330.694091796875	1236.4083270101357	5.9882475741177146e-05	False
NODE325	NA	NA	1.1723999999999958e-06	black	0.0010609633897629596	323.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8681519488174223e-09	0.2511154447525961	1.080914021782197e-06	1845-05-23	1845.3907242342573	[1840.8914168681845, 1924.6073401138594]	[180.10858313181552, 96.39265988614056]	608.9823972241215	6884.131201393333	323.625	1845.3907242342573	6.096338976295934e-05	False
NODE326	NA	NA	2.3450000000000597e-07	black	0.0010611795747019204	322.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3603652631814543e-09	0.3172783526616214	2.1618493896076855e-07	1943-12-07	1943.932102933095	[1869.3135799001086, 1986.8525088091483]	[151.6864200998914, 34.147491190851724]	98.54137869883766	6982.67258009217	322.5	1943.932102933095	6.11795747019201e-05	False
GCA_000323645.1_ASM32364v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010616119336605387	322.0	91	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	9.478455267921383e-09	1.2740861425530037	4.323589586182802e-07	1987-01-01	1987.0	[1987.0, 1987.0]	[34.0, 34.0]	43.06789706690506	7025.740477159075	322.0	1987.0	6.161193366053839e-05	False
GCA_000324985.1_ASM32498v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010611795747019204	323.0	I160001	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083	KEEP: Assembly Modern Cui 2013	2	Asia	7.439414770596697e-10	0.1	8.802417237747381e-20	1987-01-01	1987.0	[1987.0, 1987.0]	[34.0, 34.0]	43.06789706690506	7025.740477159075	323.0	1987.0	6.117957470192019e-05	False
NODE327	NA	NA	7.033999999999974e-07	black	0.0010616119381265307	324.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.507183653688999e-09	0.8746902618479859	6.485483635711411e-07	1941-10-08	1941.7674018350392	[1962.957426787467, 1969.3153529457375]	[58.04257321253294, 51.68464705426254]	96.37667760078193	6980.507878994114	324.75	1941.7674018350392	6.161193812653048e-05	False
GCA_000169655.1_ASM16965v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010616119381265307	324.0	K1973002	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02404402	KEEP: Assembly Modern Morelli 2010 Keller 2019	2	Asia	8.391148601265385e-10	0.11279312768566542	8.796585670465802e-20	1973-01-01	1973.0	[1973.0, 1973.0]	[48.0, 48.0]	31.23259816496079	7011.740477159075	324.0	1973.0	6.161193812653056e-05	False
NODE328	NA	NA	2.3450000000000597e-07	black	0.001061828120560453	325.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1313371038087655e-08	1.5207340075730498	2.1618243392227883e-07	1960-01-08	1960.0215233456947	[1964.7442114060993, 1972.9556894904567]	[56.25578859390066, 48.044310509543266]	18.254121510655523	6998.76200050477	325.5	1960.0215233456947	6.182812056045277e-05	False
GCA_000323565.1_ASM32356v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.00106204431243314	325.0	7338	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1.2707050888273188e-08	1.708071304008499	2.1619187268689562e-07	1973-01-01	1973.0	[1973.0, 1973.0]	[48.0, 48.0]	12.978476654305268	7011.740477159075	325.0	1973.0	6.204431243313967e-05	False
GCA_000323725.1_ASM32372v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001061828120560453	326.0	A1973001	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	3.298510594212915e-09	0.4433830746001476	8.794009272951959e-20	1973-01-01	1973.0	[1973.0, 1973.0]	[48.0, 48.0]	12.978476654305268	7011.740477159075	326.0	1973.0	6.182812056045285e-05	False
NODE329	NA	NA	2.110299999999999e-06	black	0.0010618281039096965	337.76318359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4179026735117663e-08	3.2501248392120936	1.945628168519014e-06	1312-04-07	1312.2642636563044	[1607.5778871232724, 1675.5520364024444]	[413.4221128767276, 345.4479635975556]	75.85593664616863	6351.0047408153805	337.76318359375	1312.2642636563044	6.182810390969616e-05	False
NODE330	NA	NA	2.8136999999999965e-06	black	0.0010644222798777332	328.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.624851842440149e-09	1.0249262983126533	2.594175968036597e-06	1668-09-17	1668.7110566548502	[1839.331084250867, 1869.9563962913571]	[181.66891574913302, 151.04360370864288]	356.4467929985458	6707.451533813926	328.625	1668.7110566548502	6.442227987773275e-05	False
NODE331	NA	NA	9.379000000000033e-07	black	0.0010652870099434148	327.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9707781726674214e-09	0.5337487282415543	8.647300656816835e-07	1896-11-19	1896.8848444828207	[1909.999057311767, 1916.83360461228]	[111.00094268823295, 104.16639538772006]	228.1737878279705	6935.625321641897	327.5	1896.8848444828207	6.528700994341443e-05	False
GCA_016102575.1_ASM1610257v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010655031958425412	327.0	4	1917	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2	Asia	1.0161559589105565e-08	1.3659084622177253	2.1618589912642465e-07	1917-01-01	1917.0	[1917.0, 1917.0]	[104.0, 104.0]	20.115155517179346	6955.740477159076	327.0	1917.0	6.550319584254086e-05	False
GCA_016102755.1_ASM1610275v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010652870099434148	328.0	753	1950	-71	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15063701	KEEP: Assembly Modern	2	Asia	7.439414770596697e-10	0.1	8.795132427875328e-20	1950-01-01	1950.0	[1950.0, 1950.0]	[71.0, 71.0]	53.115155517179346	6988.740477159076	328.0	1950.0	6.528700994341451e-05	False
NODE332	NA	NA	1.3705999999999967e-06	black	0.0010657193664212975	329.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.122863396173386e-08	1.5093437196314892	1.2970865435642608e-06	1785-11-10	1785.858770050889	[1916.4165130915558, 1919.8248138963904]	[104.58348690844423, 101.17518610360958]	117.14771339603885	6824.599247209965	329.75	1785.858770050889	6.571936642129702e-05	False
GCA_016102545.1_ASM1610254v1_genomic	NA	NA	7.440999999999985e-07	grey	0.001066367912277848	329.0	146	1931	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.787250799999995	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2	Asia	4.727610672261507e-09	0.6354815288625609	6.485458565504038e-07	1931-01-01	1931.0	[1931.0, 1931.0]	[90.0, 90.0]	145.141229949111	6969.740477159076	329.0	1931.0	6.636791227784742e-05	False
NODE333	NA	NA	4.689999999999984e-07	black	0.0010661517280241054	330.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.265554701263209e-08	1.7011481955074568	4.323616028077997e-07	1820-08-09	1820.6049203409664	[1916.6811578522206, 1920.1411736594573]	[104.31884214777938, 100.85882634054269]	34.74615029007737	6859.345397500043	330.5	1820.6049203409664	6.615172802410481e-05	False
GCA_010974855.1_ASM1097485v1_genomic	NA	NA	7.508000000000064e-07	grey	0.0010668002904402397	330.0	31	1924	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	Asia	6.468182157305151e-09	0.8694477128590525	6.485624161342235e-07	1924-01-01	1924.0	[1924.0, 1924.0]	[97.0, 97.0]	103.39507965903363	6962.740477159076	330.0	1924.0	6.680029044023904e-05	False
GCA_016102565.1_ASM1610256v1_genomic	NA	NA	1.615299999999998e-06	grey	0.001067665028469551	331.0	27	1924	-97	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN15053870	KEEP: Assembly Modern	2	Europe	1.4547785185862846e-08	1.955501290687682	1.513300445445577e-06	1924-01-01	1924.0	[1924.0, 1924.0]	[97.0, 97.0]	103.39507965903363	6962.740477159076	331.0	1924.0	6.766502846955039e-05	False
