sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist	branch_length	branch_length_sub	node_type	branch_support	branch_support_conf_category	branch_support_conf_char	country_date_strain	province_date_strain	rate	rate_hpd	rate_sub	rate_sub_year	continuous_geo	continuous_geo_coord	continuous_geo_lat	continuous_geo_lon	height	height_hpd	timetree_num_date	timetree_num_date_confidence	branch_length_time	rate_sub_year_category
GCA_000323345.1_ASM32334v1_genomic	351001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403001	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.912	154.0	86.0	35.0	2.4571400000000003	0.0	0.0	154.0	154.0	0.0	0.0	2.3469999999999998e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.389060000000001e-05	3.3327999999999997e-06	10.148808415176497	2.19430594780936	terminal	0.0	LOW		China 1996.0 351001	Tibet 1996.0 351001	5.0935742652599635e-08	[5.295876162566419e-10, 1.5068305031640905e-07]	5.0935742652599635e-08	0.2162131609980933	NA	['NA', 'NA']	NA	NA	23.037840425357466	[22.99999999999818, 23.00000000000182]	1996.0	[1996, 1996]	10.148808415176497	LOW
GCA_000323325.1_ASM32332v1_genomic	34202	1990.0	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN02403000	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1990.0	31.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.7380000000000002	156.0	87.0	39.0	2.23077	0.0	0.0	156.0	156.0	0.0	0.0	7.041e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.459470000000002e-05	4.0369e-06	12.111977671668384	3.673046791384017	terminal	0.0	LOW		China 1990.0 34202	Tibet 1990.0 34202	7.144172229969625e-08	[4.726813376882307e-09, 1.9434745573743741e-07]	7.144172229969625e-08	0.30325739453564127	NA	['NA', 'NA']	NA	NA	29.03784042535746	[28.99999999999818, 29.00000000000182]	1990.0	[1990, 1990]	12.111977671668384	MED
GCA_000323305.1_ASM32330v1_genomic	34008	1968.0	-53	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN02402999	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1968.0	53.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.825	151.0	82.0	37.0	2.21622	0.0	0.0	151.0	151.0	0.0	0.0	1.1734999999999999e-06	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.391410000000002e-05	3.356300000000001e-06	23.8358051911207	7.889718649222481	terminal	0.0	LOW		China 1968.0 34008	Tibet 1968.0 34008	7.797802037202042e-08	[4.433498756143045e-09, 1.8671796779746424e-07]	7.797802037202042e-08	0.33100281639160045	NA	['NA', 'NA']	NA	NA	51.03784042535746	[50.99999999999818, 51.00000000000182]	1968.0	[1968, 1968]	23.8358051911207	MED
GCA_000323285.1_ASM32328v1_genomic	30017	1976.0	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02402998	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1976.0	45.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	2.0	71.0	41.0	17.0	2.41176	0.0	0.0	71.0	71.0	0.0	0.0	2.3469999999999998e-07	#ff4824	1.IN	POINT (90.87498069999999 29.8556443)	6.089419999999998e-05	2.1358e-06	8.615638321794187	1.6845338024978995	terminal	0.0	LOW		China 1976.0 30017	Tibet 1976.0 30017	4.6060939005851716e-08	[7.662175940496885e-10, 1.3817090069188773e-07]	4.6060939005851716e-08	0.1955204872326975	NA	['NA', 'NA']	NA	NA	43.03784042535746	[42.99999999999818, 43.00000000000273]	1976.0	[1976, 1976]	8.615638321794187	LOW
GCA_000323245.1_ASM32324v1_genomic	2654	2006.0	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2006.0	15.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	NA	1.866	181.0	99.0	42.0	2.35714	0.0	0.0	181.0	181.0	0.0	0.0	1.1734999999999999e-06	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.275990000000002e-05	9.151e-06	15.429656179306246	6.988220280512501	terminal	0.0	LOW		China 2006.0 2654	Xinjiang 2006.0 2654	1.066966672154199e-07	[1.0387114478935254e-08, 2.6279621031356616e-07]	1.066966672154199e-07	0.4529083603226931	NA	['NA', 'NA']	NA	NA	13.037840425357484	[12.999999999997272, 13.000000000001819]	2006.0	[2006, 2006]	15.429656179306246	MED
GCA_000323225.1_ASM32322v1_genomic	2506	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	NA	1.84	202.0	113.0	46.0	2.4565200000000003	0.0	0.0	202.0	202.0	0.0	0.0	2.3500000000000002e-08	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.163340000000004e-05	8.024500000000003e-06	8.591527891293385	0.7435227566439855	terminal	0.0	LOW		China 2005.0 2506	Xinjiang 2005.0 2506	2.0387518939176486e-08	[3.934584924911079e-10, 6.132144923262479e-08]	2.0387518939176486e-08	0.08654138891843301	NA	['NA', 'NA']	NA	NA	14.037840425357476	[13.999999999997272, 14.000000000001819]	2005.0	[2005, 2005]	8.591527891293385	LOW
GCA_000323205.1_ASM32320v1_genomic	2504	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	NA	1.779	201.0	113.0	46.0	2.4565200000000003	0.0	0.0	201.0	201.0	0.0	0.0	9.387999999999999e-07	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.254870000000002e-05	8.939800000000004e-06	8.59152789129338	4.209142898844942	terminal	0.0	LOW		China 2005.0 2504	Xinjiang 2005.0 2504	1.1541540564977098e-07	[1.4017604155729644e-08, 2.9423321699202257e-07]	1.1541540564977098e-07	0.48991785304107216	NA	['NA', 'NA']	NA	NA	14.037840425357482	[13.999999999997272, 14.000000000001819]	2005.0	[2005, 2005]	8.59152789129338	MED
GCA_000320465.1_ASM32046v1_genomic	2330	2003.0	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0.0	Asia	2003.0	18.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA	2.143	125.0	72.0	32.0	2.25	0.0	0.0	125.0	125.0	0.0	0.0	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.35167e-05	1.13005e-05	4.000855923121275	0.5629654938516758	terminal	0.0	LOW		China 2003.0 2330	Xinjiang 2003.0 2330	3.31489197796416e-08	[4.746977526856317e-10, 1.0833059938243324e-07]	3.31489197796416e-08	0.14071126395685782	NA	['NA', 'NA']	NA	NA	16.03784042535747	[15.99999999999909, 16.00000000000091]	2003.0	[2003, 2003]	4.000855923121275	LOW
GCA_000320445.1_ASM32044v1_genomic	2	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA	1.817	157.0	88.0	35.0	2.5142900000000004	0.0	0.0	157.0	157.0	0.0	0.0	2.1123e-06	#97fca7	2.ANT	POINT (95.95211573241954 35.40709525)	6.4313e-05	3.7551999999999996e-06	49.82299702833753	13.934011619494866	terminal	0.0	LOW		China 2004.0 2	Qinghai 2004.0 2	6.588504342684229e-08	[1.4397526014261302e-08, 1.3291466792004084e-07]	6.588504342684229e-08	0.27967028180921555	NA	['NA', 'NA']	NA	NA	15.037840425357482	[14.999999999998181, 15.000000000001819]	2004.0	[2004, 2004]	49.82299702833753	MED
GCA_000323185.1_ASM32318v1_genomic	164	1985.0	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02402992	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1985.0	36.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	NA	1.791	229.0	135.0	57.0	2.36842	0.0	0.0	229.0	229.0	0.0	0.0	4.6939999999999995e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.94804e-05	1.72642e-05	20.182195430757297	3.467030785402932	terminal	0.0	LOW		China 1985.0 164	Xinjiang 1985.0 164	4.0469683432542224e-08	[1.8133693593818022e-09, 1.087507687982269e-07]	4.0469683432542224e-08	0.17178660256749076	NA	['NA', 'NA']	NA	NA	34.037840425357466	[33.99999999999818, 34.00000000000182]	1985.0	[1985, 1985]	20.182195430757297	LOW
GCA_000320425.1_ASM32042v1_genomic	12	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA	1.769	311.0	180.0	68.0	2.64706	0.0	0.0	311.0	311.0	0.0	0.0	4.6939999999999995e-07	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	5.07124e-05	4.8482799999999996e-05	13.467962043753342	2.817968098347844	terminal	0.0	LOW		China 2004.0 12	Qinghai 2004.0 12	4.9291803098899013e-08	[1.8371284830362344e-09, 1.4353777655483036e-07]	4.9291803098899013e-08	0.2092349302138747	NA	['NA', 'NA']	NA	NA	15.037840425357476	[14.999999999998181, 15.000000000001819]	2004.0	[2004, 2004]	13.467962043753342	LOW
GCA_000275685.1_ASM27568v1_genomic	2501	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2.0	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina HiSeq	SOAPdenovo v. 1.06	Rhombomys opimus	Rodentia	NA	1.756	213.0	114.0	52.0	2.19231	0.0	0.0	244.0	213.0	31.0	0.127049	2.3469999999999998e-07	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.184690000000004e-05	8.238e-06	5.760240019141346	1.5453264004089153	terminal	0.0	LOW		China 2005.0 2501	Xinjiang 2005.0 2501	6.320044854700821e-08	[9.307005554771217e-10, 1.8189200330681787e-07]	6.320044854700821e-08	0.2682746544022085	NA	['NA', 'NA']	NA	NA	14.037840425357476	[13.999999999997272, 14.000000000001819]	2005.0	[2005, 2005]	5.760240019141346	MED
GCA_000269485.1_ASM26948v1_genomic	PY-103	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	NA	2.161	88.0	35.0	21.0	1.66667	0.0	0.0	88.0	88.0	0.0	0.0	7.041e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.186300000000003e-05	6.227699999999999e-06	16.06380765076342	7.4504953783118655	terminal	0.0	LOW		Peru 2010.0 PY-103	La Libertad 2010.0 PY-103	1.092640190088246e-07	[1.2086837165040616e-08, 2.696522332905486e-07]	1.092640190088246e-07	0.4638063116970768	NA	['NA', 'NA']	NA	NA	9.037840425357494	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	16.06380765076342	MED
GCA_000269225.1_ASM26922v1_genomic	PY-102	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141504	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	NA	3.1180000000000003	132.0	38.0	23.0	1.65217	2.0	0.0869565	133.0	132.0	1.0	0.0075188	4.4479999999999996e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.095400000000001e-05	5.3187000000000004e-06	10.68103533217319	3.077183946859013	terminal	0.0	LOW		Peru 2010.0 PY-102	La Libertad 2010.0 PY-102	6.787043347391474e-08	[3.554086775593654e-09, 1.867133711233849e-07]	6.787043347391474e-08	0.2880979091596097	NA	['NA', 'NA']	NA	NA	9.037840425357507	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	10.68103533217319	MED
GCA_000269205.1_ASM26920v1_genomic	PY-100	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA	1.703	92.0	38.0	23.0	1.65217	1.0	0.0434783	92.0	92.0	0.0	0.0	1.3909e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.188930000000002e-05	6.254e-06	10.831103978641806	4.798371609129272	terminal	0.0	LOW		Peru 2010.0 PY-100	La Libertad 2010.0 PY-100	1.0436663237935057e-07	[1.4673355903115448e-08, 2.2810296152813918e-07]	1.0436663237935057e-07	0.44301777718977964	NA	['NA', 'NA']	NA	NA	9.037840425357505	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	10.831103978641806	MED
GCA_000269425.1_ASM26942v1_genomic	PY-94	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141497	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA	1.96	65.0	34.0	17.0	2.0	2.0	0.117647	65.0	65.0	0.0	0.0	2.457e-07	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.101270000000004e-05	5.3774e-06	12.035039963070261	2.539569825529518	terminal	0.0	LOW		Peru 2010.0 PY-94	Cajamarca 2010.0 PY-94	4.971107307823811e-08	[2.8022821080007835e-09, 1.2242597683188343e-07]	4.971107307823811e-08	0.21101465664611285	NA	['NA', 'NA']	NA	NA	9.037840425357494	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	12.035039963070261	LOW
GCA_000269125.1_ASM26912v1_genomic	PY-93	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141496	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA	1.852	67.0	34.0	18.0	1.88889	0.0	0.0	67.0	67.0	0.0	0.0	9.387999999999999e-07	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.145610000000004e-05	5.8207999999999985e-06	16.063807650763408	5.777817937786502	terminal	0.0	LOW		Peru 2010.0 PY-93	Cajamarca 2010.0 PY-93	8.473364211748217e-08	[1.0106756403820816e-08, 2.0222055762162226e-07]	8.473364211748217e-08	0.35967922820041487	NA	['NA', 'NA']	NA	NA	9.037840425357507	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	16.063807650763408	MED
GCA_000269085.1_ASM26908v1_genomic	PY-91	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141494	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA	1.514	84.0	40.0	25.0	1.6	0.0	0.0	86.0	84.0	2.0	0.0232558	8.801e-07	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.166000000000003e-05	6.0246999999999976e-06	10.119768180052269	4.0338587924597515	terminal	0.0	LOW		Peru 2010.0 PY-91	Cajamarca 2010.0 PY-91	9.39054166511346e-08	[9.538732728131615e-09, 2.2476121129965745e-07]	9.39054166511346e-08	0.3986117785199025	NA	['NA', 'NA']	NA	NA	9.037840425357501	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	10.119768180052269	MED
GCA_000269045.1_ASM26904v1_genomic	PY-89	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141492	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA	1.8	95.0	38.0	22.0	1.72727	0.0	0.0	95.0	95.0	0.0	0.0	1.6429e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.183150000000002e-05	6.196199999999998e-06	30.20946259761717	16.510520060793702	terminal	0.0	LOW		Peru 2010.0 PY-89	La Libertad 2010.0 PY-89	1.287532706867795e-07	[1.5921242385012078e-08, 2.9533795133138033e-07]	1.287532706867795e-07	0.5465347159831967	NA	['NA', 'NA']	NA	NA	9.037840425357508	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	30.20946259761717	MED
GCA_000269025.1_ASM26902v1_genomic	PY-76	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141490	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	cotton rat	Rodentia	NA	1.735	101.0	27.0	16.0	1.6875	0.0	0.0	103.0	101.0	2.0	0.0194175	1.4082e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.08692e-05	5.233900000000002e-06	18.532511971453346	8.033098882552943	terminal	0.0	LOW		Peru 2010.0 PY-76	La Libertad 2010.0 PY-76	1.0211495259333314e-07	[1.4467895910983628e-08, 2.3571899096568017e-07]	1.0211495259333314e-07	0.4334597972971376	NA	['NA', 'NA']	NA	NA	9.037840425357503	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	18.532511971453346	MED
GCA_000268985.1_ASM26898v1_genomic	PY-71	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141488	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA	1.821	72.0	29.0	10.0	2.9	0.0	0.0	74.0	72.0	2.0	0.027027	1.1734999999999999e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.063450000000001e-05	4.9992e-06	16.58602436832124	5.958605113080749	terminal	0.0	LOW		Peru 2010.0 PY-71	La Libertad 2010.0 PY-71	8.463360151626758e-08	[1.2073173524655616e-08, 1.9331100589525614e-07]	8.463360151626758e-08	0.359254573655486	NA	['NA', 'NA']	NA	NA	9.037840425357501	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	16.58602436832124	MED
GCA_000268945.1_ASM26894v1_genomic	PY-64	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141485	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA	1.789	82.0	37.0	21.0	1.7619	1.0	0.047619	83.0	82.0	1.0	0.012048200000000002	4.6939999999999995e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.148400000000004e-05	5.848699999999998e-06	19.09964217287233	3.6605166680696555	terminal	0.0	LOW		Peru 2010.0 PY-64	La Libertad 2010.0 PY-64	4.514999164889172e-08	[2.0514506853061896e-09, 1.1236650867099506e-07]	4.514999164889172e-08	0.19165367785103185	NA	['NA', 'NA']	NA	NA	9.037840425357478	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	19.09964217287233	LOW
GCA_000268925.1_ASM26892v1_genomic	PY-63	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141484	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA	1.594	96.0	47.0	25.0	1.88	2.0	0.08	96.0	96.0	0.0	0.0	2.3469999999999997e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.307550000000004e-05	7.440199999999999e-06	12.462144892449848	10.228282117176485	terminal	0.0	LOW		Peru 2010.0 PY-63	La Libertad 2010.0 PY-63	1.9335277900297318e-07	[5.1353408748499796e-08, 3.803473013466685e-07]	1.9335277900297318e-07	0.8207481300729587	NA	['NA', 'NA']	NA	NA	9.037840425357496	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	12.462144892449848	HIGH
GCA_000268905.1_ASM26890v1_genomic	PY-60	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141482	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA	2.172	87.0	32.0	21.0	1.52381	0.0	0.0	89.0	87.0	2.0	0.022471900000000003	7.041e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.171870000000004e-05	6.0833999999999975e-06	10.119768180052269	4.306561197710228	terminal	0.0	LOW		Peru 2010.0 PY-60	La Libertad 2010.0 PY-60	1.0025373827178241e-07	[1.0228769089956554e-08, 2.439549904033374e-07]	1.0025373827178241e-07	0.425559273798304	NA	['NA', 'NA']	NA	NA	9.037840425357501	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	10.119768180052269	MED
GCA_000268845.1_ASM26884v1_genomic	PY-56	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141479	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA	2.407	81.0	32.0	16.0	2.0	0.0	0.0	81.0	81.0	0.0	0.0	2.3500000000000002e-08	#ff0000	1.ORI	POINT (-78.5 -8)	7.053270000000003e-05	4.897399999999998e-06	9.69512323152612	0.9212954803445611	terminal	0.0	LOW		Peru 2010.0 PY-56	La Libertad 2010.0 PY-56	2.2386496084901764e-08	[3.8568030440567773e-10, 6.636411762491513e-08]	2.2386496084901764e-08	0.09502669108410487	NA	['NA', 'NA']	NA	NA	9.037840425357496	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	9.69512323152612	LOW
GCA_000268825.1_ASM26882v1_genomic	PY-55	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141478	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA	2.281	92.0	38.0	20.0	1.9	2.0	0.1	94.0	92.0	2.0	0.0212766	9.387999999999999e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.153730000000001e-05	5.902e-06	12.208368177792137	4.026742181400626	terminal	0.0	LOW		Peru 2010.0 PY-55	La Libertad 2010.0 PY-55	7.770280959824672e-08	[1.114558364792032e-08, 1.6921419255128285e-07]	7.770280959824672e-08	0.32983459564444884	NA	['NA', 'NA']	NA	NA	9.037840425357489	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	12.208368177792137	MED
GCA_000268805.1_ASM26880v1_genomic	PY-54	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA	1.75	68.0	35.0	20.0	1.75	1.0	0.05	68.0	68.0	0.0	0.0	2.3500000000000002e-08	#ff0000	1.ORI	POINT (-78.5 -8)	7.145610000000004e-05	5.8207999999999985e-06	2.9167632463944013	0.46791294115944493	terminal	0.0	LOW		Peru 2010.0 PY-54	La Libertad 2010.0 PY-54	3.779239319122821e-08	[4.0249714992121206e-10, 1.1320500816158078e-07]	3.779239319122821e-08	0.1604219820507757	NA	['NA', 'NA']	NA	NA	9.037840425357489	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	2.9167632463944013	LOW
GCA_000268805.2_ASM26880v2_genomic	PY-54	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA	1.75	68.0	35.0	20.0	1.75	1.0	0.05	68.0	68.0	0.0	0.0	2.3500000000000002e-08	#ff0000	1.ORI	POINT (-78.5 -8)	7.145610000000004e-05	5.8207999999999985e-06	2.9167632463944013	0.41713418610607284	terminal	0.0	LOW		Peru 2010.0 PY-54	La Libertad 2010.0 PY-54	3.369109462063754e-08	[3.8264055616829607e-10, 1.061206983207498e-07]	3.369109462063754e-08	0.1430126996497639	NA	['NA', 'NA']	NA	NA	9.037840425357489	[8.999999999997272, 9.000000000002728]	2010.0	[2010, 2010]	2.9167632463944013	LOW
